Id,NODE_TYPE,NODE_NAME,TURN_P,REMARK,USER_ID,WORKSTATE,DEPT_CODE,STNL_REG,TMPID,UPLOAD_ID,latitude,longitude
1920010100,101,-,0,,ussi,5,31000.0,192,,,35.55676658685292,129.2815235139983
1920023700,101,-,0,보완,ussi,5,31000.0,192,,,35.575238275138,129.3050676701246
1920005800,101,-,0,보완,ussi,5,31000.0,192,,,35.55279389967996,129.31121332600682
1920006200,101,-,0,,ussi,5,31000.0,192,,,35.553164305824474,129.31436935713728
1920006600,101,-,0,,ussi,5,31000.0,192,,,35.553377149542534,129.30886157641487
1920009700,101,-,0,,ussi,5,31000.0,192,,,35.55629915018977,129.30960779604322
1920010900,101,-,0,,ussi,5,31000.0,192,,,35.55801227461936,129.31182613833698
1920016300,101,-,0,,ussi,5,31000.0,192,,,35.572060274674584,129.31471713891494
1920017400,101,-,0,,ussi,5,31000.0,192,,,35.57299055583906,129.30988729528073
1920019200,101,-,0,,ussi,5,31000.0,192,,,35.573571399257595,129.31523035826314
1920034100,101,-,0,,ussi,5,31000.0,192,,,35.57998855611639,129.3121696695394
1920034800,101,-,0,,ussi,5,31000.0,192,,,35.58052074276293,129.31625817038514
1920026000,101,-,0,,ussi,5,31000.0,192,,,35.57604283733369,129.30761129554747
1920027500,101,-,0,,ussi,5,31000.0,192,,,35.576566274718154,129.3071588585179
1920007200,101,-,0,,ussi,5,31000.0,192,,,35.55439111855181,129.30595554572972
1920022800,101,-,0,,ussi,5,31000.0,192,,,35.574783399952395,129.30365329545592
1920026200,101,-,0,,ussi,5,31000.0,192,,,35.576055774682885,129.30304901385045
1920025500,102,-,0,,ussi,5,31000.0,192,,,35.57585277428475,129.30519107715972
1920024000,101,-,0,,ussi,5,31000.0,192,,,35.575334931714075,129.30339135775722
1920018100,101,-,0,보완,ussi,5,31000.0,192,,,35.57309427531785,129.30595917001227
1920025200,101,-,0,보완,ussi,5,31000.0,192,,,35.57575364951123,129.3048465142655
1920021500,101,-,0,보완,ussi,5,31000.0,192,,,35.57429377433011,129.3038101384228
1920022400,101,-,0,,ussi,5,31000.0,192,,,35.574751618450755,129.3052765141933
1920022900,101,-,0,,ussi,5,31000.0,192,,,35.574951150125216,129.30597526407465
1920020500,101,-,0,,ussi,5,31000.0,192,,,35.573938180865284,129.3045573891329
1920021400,101,-,0,,ussi,5,31000.0,192,,,35.574251055585535,129.30549132649008
1920019700,101,-,0,,ussi,5,31000.0,192,,,35.57363218103564,129.30503038938858
1920020200,101,-,0,,ussi,5,31000.0,192,,,35.57384127469938,129.3056671708139
1920001703,101,-,0,,ussi,5,31000.0,192,,,35.561648431250674,129.30356763929572
1920005200,101,-,0,,ussi,5,31000.0,192,,,35.552539212622825,129.28493032636072
1920023100,101,-,0,,ussi,5,31000.0,192,,,35.57499318115282,129.30936317052192
1920017100,101,-,0,,ussi,5,31000.0,192,,,35.57286265042022,129.3080545139452
1920016700,101,-,0,,ussi,5,31000.0,192,,,35.572378212522025,129.30794742036525
1920027300,101,-,0,,ussi,5,31000.0,192,,,35.576484649500216,129.3065569206995
1920025400,101,-,0,,ussi,5,31000.0,192,,,35.57584243128232,129.30694554525348
1920021900,101,-,0,,ussi,5,31000.0,192,,,35.5744710875346,129.3090314516283
1920017700,101,-,1,,ussi,5,31000.0,192,,,35.573029743293425,129.3149042630393
1920016500,101,-,0,,ussi,5,31000.0,192,,,35.57214286830703,129.31329838944635
1920018600,101,-,0,보완,ussi,5,31000.0,192,,,35.573261024593,129.31364788959536
1920020100,101,-,0,보완,ussi,5,31000.0,192,,,35.573819775146156,129.3138225454324
1920016900,101,-,0,,ussi,5,31000.0,192,,,35.57254196291215,129.3119222335763
1920019400,101,-,0,,ussi,5,31000.0,192,,,35.573585711772964,129.31229542034214
1920020800,101,-,1,,ussi,5,31000.0,192,,,35.574137962149756,129.31249285746998
1920034000,101,-,0,,ussi,5,31000.0,192,,,35.579975649739225,129.31352829523743
1920024600,101,-,0,,ussi,5,31000.0,192,,,35.575574868187815,129.3083490453936
1920023400,101,-,0,,ussi,5,31000.0,192,,,35.57508808678678,129.30796060850372
1920018800,101,-,0,,ussi,5,31000.0,192,,,35.57342724371571,129.30663548301374
1920033500,101,-,0,,ussi,5,31000.0,192,,,35.579614962206705,129.31235313906032
1920032300,101,-,0,,ussi,5,31000.0,192,,,35.57911999357067,129.3125962323657
1920021600,101,-,0,,ussi,5,31000.0,192,,,35.57429583728766,129.31179932593173
1920033000,101,-,0,,ussi,5,31000.0,192,,,35.579403680641775,129.3109217644409
1920032200,101,-,0,,ussi,5,31000.0,192,,,35.579084493608974,129.31139704542326
1920031600,101,-,0,,ussi,5,31000.0,192,,,35.57872443145913,129.3119331074715
1920030300,101,-,0,,ussi,5,31000.0,192,,,35.578087618785034,129.31310160755908
1920030200,101,-,0,보완,ussi,5,31000.0,192,,,35.578079899286706,129.3102304819981
1920030000,101,-,0,,ussi,5,31000.0,192,,,35.577929649807366,129.3104770130862
1920029500,101,-,0,,ussi,5,31000.0,192,,,35.57759930648711,129.31101901399649
1920028000,101,-,0,,ussi,5,31000.0,192,,,35.5768101813474,129.31300582679728
1920028900,101,-,0,보완,ussi,5,31000.0,192,,,35.57728427448421,129.30889923185265
1920028100,101,-,0,보완,ussi,5,31000.0,192,,,35.576903055343315,129.3094905456768
1920027000,101,-,0,보완,ussi,5,31000.0,192,,,35.57640633706936,129.31026101381218
1920024500,101,-,0,보완,ussi,5,31000.0,192,,,35.575510774522755,129.31244623300933
1920017300,101,-,0,,ussi,5,31000.0,192,,,35.572970649943,129.31053329546842
1920020400,101,-,0,,ussi,5,31000.0,192,,,35.57392396207747,129.3109312020872
1920021800,101,-,0,,ussi,5,31000.0,192,,,35.57446514916125,129.31115713955
1920025000,101,-,0,,ussi,5,31000.0,192,,,35.5757293366644,129.31188954561844
1920022000,101,-,1,,ussi,5,31000.0,192,,,35.57461164997859,129.31063951360534
1920025700,101,-,0,,ussi,5,31000.0,192,,,35.57593086852364,129.31137623341834
1920028600,101,-,0,,ussi,5,31000.0,192,,,35.57710674275764,129.31209401345072
1920030600,101,-,0,,ussi,5,31000.0,192,,,35.57816330669593,129.3127686076636
1920027900,101,-,0,,ussi,5,31000.0,192,,,35.57671974338995,129.30783048262256
1920025800,101,-,0,,ussi,5,31000.0,192,,,35.575945524789724,129.3086675771639
1920024300,101,-,0,,ussi,5,31000.0,192,,,35.57542046236096,129.30963463913542
1920023200,101,-,0,,ussi,5,31000.0,192,,,35.57502439962375,129.31087001361522
1920023600,101,-,0,,ussi,5,31000.0,192,,,35.575214368503495,129.31027751465615
1920026400,101,-,0,,ussi,5,31000.0,192,,,35.57613271179714,129.31086216984687
1920029200,101,-,0,,ussi,5,31000.0,192,,,35.57733133691676,129.31160382645135
1920031000,101,-,0,,ussi,5,31000.0,192,,,35.578450149719444,129.3123415144787
1920024900,101,-,0,,ussi,5,31000.0,192,,,35.575707212304984,129.30910651475628
1920027600,101,-,0,,ussi,5,31000.0,192,,,35.57666605541213,129.30985813930073
1920028700,101,-,0,,ussi,5,31000.0,192,,,35.57712921210076,129.30913976389996
1920026700,101,-,0,,ussi,5,31000.0,192,,,35.576236243837634,129.30828188856103
1920018500,101,-,0,,ussi,5,31000.0,192,,,35.57325308716697,129.30681454590314
1920017000,101,-,0,,ussi,5,31000.0,192,,,35.57280221171442,129.3064671703535
1920018400,101,-,0,,ussi,5,31000.0,192,,,35.57322849321102,129.30824204576285
1920020300,101,-,0,,ussi,5,31000.0,192,,,35.573883805531956,129.30699973332898
1920022700,101,-,0,,ussi,5,31000.0,192,,,35.57477130659299,129.30850398242373
1920019100,101,-,0,,ussi,5,31000.0,192,,,35.57356440025357,129.3076052642615
1920021100,101,-,0,,ussi,5,31000.0,192,,,35.574221274380214,129.30973907660086
1920018300,101,-,0,,ussi,5,31000.0,192,,,35.57318024364045,129.30920295089217
