2016-11-14	0.803
2016-11-11	0.795
2016-11-10	0.8009
2016-11-09	0.8036
2016-11-08	0.806
2016-11-07	0.8069
2016-11-04	0.7971
2016-11-03	0.8029
2016-11-02	0.812
2016-11-01	0.8183
2016-10-31	0.8187
2016-10-28	0.8234
2016-10-27	0.8211
2016-10-26	0.8171
2016-10-25	0.8242
2016-10-24	0.8193
2016-10-21	0.82
2016-10-20	0.8167
2016-10-19	0.8138
2016-10-18	0.8129
2016-10-17	0.8227
2016-10-14	0.82
2016-10-13	0.8201
2016-10-12	0.8208
2016-10-11	0.8179
2016-10-10	0.808
2016-10-07	0.8022
2016-10-06	0.7908
2016-10-05	0.7848
2016-10-04	0.7841
2016-10-03	0.7792
2016-09-30	0.7698
2016-09-29	0.7703
2016-09-28	0.7698
2016-09-27	0.77
2016-09-26	0.7707
2016-09-23	0.7716
2016-09-22	0.7637
2016-09-21	0.7717
2016-09-20	0.7723
2016-09-19	0.7656
2016-09-16	0.7646
2016-09-15	0.758
2016-09-14	0.759
2016-09-13	0.7587
2016-09-12	0.7517
2016-09-09	0.7542
2016-09-08	0.751
2016-09-07	0.7496
2016-09-06	0.7446
2016-09-05	0.7523
2016-09-02	0.7514
2016-09-01	0.7519
2016-08-31	0.7634
2016-08-30	0.7636
2016-08-26	0.7576
2016-08-25	0.7582
2016-08-24	0.7547
2016-08-23	0.7584
2016-08-22	0.7607
2016-08-19	0.7659
2016-08-18	0.7598
2016-08-17	0.7687
2016-08-16	0.7712
2016-08-15	0.7767
2016-08-12	0.7731
2016-08-11	0.7712
2016-08-10	0.7684
2016-08-09	0.7697
2016-08-08	0.767
2016-08-05	0.7658
2016-08-04	0.7617
2016-08-03	0.7506
2016-08-02	0.7515
2016-08-01	0.7572
2016-07-29	0.7537
2016-07-28	0.7622
2016-07-27	0.7625
2016-07-26	0.7624
2016-07-25	0.7621
2016-07-22	0.7642
2016-07-21	0.7569
2016-07-20	0.759
2016-07-19	0.7613
2016-07-18	0.7527
2016-07-15	0.7558
2016-07-14	0.7506
2016-07-13	0.7567
2016-07-12	0.7584
2016-07-11	0.77
2016-07-08	0.7716
2016-07-07	0.7733
2016-07-06	0.7761
2016-07-05	0.7664
2016-07-04	0.7526
2016-07-01	0.7536
2016-06-30	0.7447
2016-06-29	0.7395
2016-06-28	0.7506
2016-06-27	0.7603
2016-06-24	0.7342
2016-06-23	0.6758
2016-06-22	0.6809
2016-06-21	0.6817
2016-06-20	0.6805
2016-06-17	0.6996
2016-06-16	0.711
2016-06-15	0.7044
2016-06-14	0.7085
2016-06-13	0.7002
2016-06-10	0.6976
2016-06-09	0.6913
2016-06-08	0.6872
2016-06-07	0.6868
2016-06-06	0.6914
2016-06-03	0.6888
2016-06-02	0.6922
2016-06-01	0.6938
2016-05-31	0.687
2016-05-27	0.6842
2016-05-26	0.6811
2016-05-25	0.6796
2016-05-24	0.6845
2016-05-23	0.6915
2016-05-20	0.6889
